id	dir_name	name	kingdom	phylum	genus	tax2	num_L	num_M	num_S	num_M_zero	num_M_fs	num_M_plus	num_M_minus	num_chlH	num_chlD	num_chlI	num_bchH	num_bchD	num_bchI	num_cobN	num_cobT	num_cobS	num_chlD_fs	num_bchD_fs	num_cobT_fs
700	Labrenzia_alexandrii_DFL_11	Labrenzia alexandrii DFL-11	Bacteria	Proteobacteria	Labrenzia	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1783	Lamprocystis_purpurea_DSM_4197	Lamprocystis purpurea DSM 4197	Bacteria	Proteobacteria	Lamprocystis	Gammaproteobacteria	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
3776	Legionella_rubrilucens	Legionella rubrilucens	Bacteria	Proteobacteria	Legionella	Gammaproteobacteria	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
5135	Lentzea_albida	Lentzea albida	Bacteria	Actinobacteria	Lentzea	Pseudonocardiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
2768	Lentzea_albidocapillata	Lentzea albidocapillata	Bacteria	Actinobacteria	Lentzea	Pseudonocardiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
4209	Lentzea_guizhouensis	Lentzea guizhouensis	Bacteria	Actinobacteria	Lentzea	Pseudonocardiales	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
4630	Lentzea_kentuckyensis	Lentzea kentuckyensis	Bacteria	Actinobacteria	Lentzea	Pseudonocardiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
3397	Leptolinea_tardivitalis	Leptolinea tardivitalis	Bacteria	Chloroflexi	Leptolinea	Anaerolineae	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
4625	Leptolyngbya_boryana_dg5	Leptolyngbya boryana dg5	Bacteria	Cyanobacteria	Leptolyngbya	Synechococcales	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
4699	Leptolyngbya_ohadii_IS1	Leptolyngbya ohadii IS1	Bacteria	Cyanobacteria	Leptolyngbya	Synechococcales	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
1917	Leucothrix_mucor_DSM_2157	Leucothrix mucor DSM 2157	Bacteria	Proteobacteria	Leucothrix	Gammaproteobacteria	1	2	1	2	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0
3524	Levilinea_saccharolytica	Levilinea saccharolytica	Bacteria	Chloroflexi	Levilinea	Anaerolineae	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0
3460	Limnohabitans_planktonicus_II_D5	Limnohabitans planktonicus II-D5	Bacteria	Proteobacteria	Limnohabitans	Betaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
3275	Limnoraphis_robusta_CS_951	Limnoraphis robusta CS-951	Bacteria	Cyanobacteria	Limnoraphis	Oscillatoriophycideae	3	1	1	1	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0
4364	Limnothrix_rosea_IAM_M_220	Limnothrix rosea IAM M-220	Bacteria	Cyanobacteria	Limnothrix	Synechococcales	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
5362	Loktanella_atrilutea	Loktanella atrilutea	Bacteria	Proteobacteria	Loktanella	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5102	Loktanella_fryxellensis	Loktanella fryxellensis	Bacteria	Proteobacteria	Loktanella	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5078	Loktanella_koreensis	Loktanella koreensis	Bacteria	Proteobacteria	Loktanella	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5257	Loktanella_litorea	Loktanella litorea	Bacteria	Proteobacteria	Loktanella	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
4888	Loktanella_pyoseonensis	Loktanella pyoseonensis	Bacteria	Proteobacteria	Loktanella	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5523	Loktanella_rosea	Loktanella rosea	Bacteria	Proteobacteria	Loktanella	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5406	Loktanella_sediminum	Loktanella sediminum	Bacteria	Proteobacteria	Loktanella	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
4649	Loktanella_vestfoldensis	Loktanella vestfoldensis	Bacteria	Proteobacteria	Loktanella	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
3396	Longilinea_arvoryzae	Longilinea arvoryzae	Bacteria	Chloroflexi	Longilinea	Anaerolineae	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0
1792	Longispora_albida_DSM_44784	Longispora albida DSM 44784	Bacteria	Actinobacteria	Longispora	Micromonosporales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
701	Luminiphilus_syltensis_NOR5_1B	Luminiphilus syltensis NOR5-1B	Bacteria	Proteobacteria	Luminiphilus	Gammaproteobacteria	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
3440	Luteipulveratus_halotolerans	Luteipulveratus halotolerans	Bacteria	Actinobacteria	Luteipulveratus	Micrococcales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
3429	Luteipulveratus_mongoliensis	Luteipulveratus mongoliensis	Bacteria	Actinobacteria	Luteipulveratus	Micrococcales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
5705	Lutibacter_agarilyticus	Lutibacter agarilyticus	Bacteria	Bacteroidetes	Lutibacter	Flavobacteriia	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4829	Lutimaribacter_saemankumensis	Lutimaribacter saemankumensis	Bacteria	Proteobacteria	Lutimaribacter	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
5445	Lutispora_thermophila_DSM_19022	Lutispora thermophila DSM 19022	Bacteria	Firmicutes	Lutispora	Clostridia	1	2	1	2	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0
2293	Lyngbya_aestuarii_BL_J	Lyngbya aestuarii BL J	Bacteria	Cyanobacteria	Lyngbya	Oscillatoriophycideae	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
3089	Lyngbya_confervoides_BDU141951	Lyngbya confervoides BDU141951	Bacteria	Cyanobacteria	Lyngbya	Oscillatoriophycideae	3	2	2	2	0	0	0	2	2	1	0	0	0	1	0	1	0	0	0
5446	Malonomonas_rubra_DSM_5091	Malonomonas rubra DSM 5091	Bacteria	Proteobacteria	Malonomonas	Deltaproteobacteria	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
4872	Mameliella_alba	Mameliella alba	Bacteria	Proteobacteria	Mameliella	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5104	Maribius_pelagius	Maribius pelagius	Bacteria	Proteobacteria	Maribius	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1069	Marichromatium_purpuratum_984	Marichromatium purpuratum 984	Bacteria	Proteobacteria	Marichromatium	Gammaproteobacteria	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
5587	Marinactinospora_thermotolerans_DSM_45154	Marinactinospora thermotolerans DSM 45154	Bacteria	Actinobacteria	Marinactinospora	Streptosporangiales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
3496	Marinagarivorans_algicola	Marinagarivorans algicola	Bacteria	Proteobacteria	Marinagarivorans	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4687	Marinibacterium_profundimaris	Marinibacterium profundimaris	Bacteria	Proteobacteria	Marinibacterium	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1653	Marinobacter_nanhaiticus_D15_8W	Marinobacter nanhaiticus D15-8W	Bacteria	Proteobacteria	Marinobacter	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2564	Marinobacterium_jannaschii_DSM_6295	Marinobacterium jannaschii DSM 6295	Bacteria	Proteobacteria	Marinobacterium	Gammaproteobacteria	1	2	1	2	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0
1756	Marinobacterium_rhizophilum_DSM_18822	Marinobacterium rhizophilum DSM 18822	Bacteria	Proteobacteria	Marinobacterium	Gammaproteobacteria	1	2	1	2	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0
4766	Marinomonas_aquimarina	Marinomonas aquimarina	Bacteria	Proteobacteria	Marinomonas	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4091	Marinomonas_atlantica	Marinomonas atlantica	Bacteria	Proteobacteria	Marinomonas	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
3607	Marinomonas_fungiae	Marinomonas fungiae	Bacteria	Proteobacteria	Marinomonas	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
916	Marinomonas_mediterranea_MMB_1	Marinomonas mediterranea MMB-1	Bacteria	Proteobacteria	Marinomonas	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
5373	Marinomonas_polaris_DSM_16579	Marinomonas polaris DSM 16579	Bacteria	Proteobacteria	Marinomonas	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1015	Marinomonas_posidonica_IVIA_Po_181	Marinomonas posidonica IVIA-Po-181	Bacteria	Proteobacteria	Marinomonas	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2354	Marinomonas_profundimaris	Marinomonas profundimaris	Bacteria	Proteobacteria	Marinomonas	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4768	Marinomonas_spartinae	Marinomonas spartinae	Bacteria	Proteobacteria	Marinomonas	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2424	Marinomonas_ushuaiensis_DSM_15871	Marinomonas ushuaiensis DSM 15871	Bacteria	Proteobacteria	Marinomonas	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4606	Marivita_cryptomonadis	Marivita cryptomonadis	Bacteria	Proteobacteria	Marivita	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
4609	Marivita_geojedonensis	Marivita geojedonensis	Bacteria	Proteobacteria	Marivita	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
5407	Marivita_hallyeonensis	Marivita hallyeonensis	Bacteria	Proteobacteria	Marivita	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
2774	Marmoricola_aequoreus	Marmoricola aequoreus	Bacteria	Actinobacteria	Marmoricola	Propionibacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4982	Marmoricola_scoriae	Marmoricola scoriae	Bacteria	Actinobacteria	Marmoricola	Propionibacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1484	Mastigocladopsis_repens_PCC_10914	Mastigocladopsis repens PCC 10914	Bacteria	Cyanobacteria	Mastigocladopsis	Nostocales	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
3163	Mastigocladus_laminosus_UU774	Mastigocladus laminosus UU774	Bacteria	Cyanobacteria	Mastigocladus	Nostocales	2	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
3728	Mastigocoleus_testarum_BC008	Mastigocoleus testarum BC008	Bacteria	Cyanobacteria	Mastigocoleus	Nostocales	5	1	2	1	0	0	0	1	1	2	2	0	0	2	0	0	0	0	0
983	Metallosphaera_cuprina_Ar_4	Metallosphaera cuprina Ar-4	Archaea	Crenarchaeota	Metallosphaera	Thermoprotei	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
325	Metallosphaera_sedula_DSM_5348	Metallosphaera sedula DSM 5348	Archaea	Crenarchaeota	Metallosphaera	Thermoprotei	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4795	Methanobacterium_congolense	Methanobacterium congolense	Archaea	Euryarchaeota	Methanobacterium	Methanobacteria	2	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
2979	Methanobacterium_formicicum	Methanobacterium formicicum	Archaea	Euryarchaeota	Methanobacterium	Methanobacteria	3	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	0
1391	Methanobacterium_formicicum_DSM_3637	Methanobacterium formicicum DSM 3637	Archaea	Euryarchaeota	Methanobacterium	Methanobacteria	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0
909	Methanobacterium_lacus	Methanobacterium lacus	Archaea	Euryarchaeota	Methanobacterium	Methanobacteria	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1022	Methanobacterium_paludis	Methanobacterium paludis	Archaea	Euryarchaeota	Methanobacterium	Methanobacteria	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2905	Methanobacterium_veterum	Methanobacterium veterum	Archaea	Euryarchaeota	Methanobacterium	Methanobacteria	4	1	0	1	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0
2379	Methanobrevibacter_arboriphilus_ANOR1	Methanobrevibacter arboriphilus ANOR1	Archaea	Euryarchaeota	Methanobrevibacter	Methanobacteria	1	2	0	0	2	0	2	1	2	0	0	0	0	0	0	0	2	0	0
4090	Methanobrevibacter_curvatus	Methanobrevibacter curvatus	Archaea	Euryarchaeota	Methanobrevibacter	Methanobacteria	1	3	0	1	2	0	2	0	3	0	0	0	0	1	0	0	2	0	0
4089	Methanobrevibacter_cuticularis	Methanobrevibacter cuticularis	Archaea	Euryarchaeota	Methanobrevibacter	Methanobacteria	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
4087	Methanobrevibacter_filiformis	Methanobrevibacter filiformis	Archaea	Euryarchaeota	Methanobrevibacter	Methanobacteria	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2842	Methanocaldococcus_bathoardescens	Methanocaldococcus bathoardescens	Archaea	Euryarchaeota	Methanocaldococcus	Methanococci	3	1	0	0	1	0	1	0	1	0	1	0	0	2	0	0	1	0	0
85	Methanocaldococcus_fervens_AG86	Methanocaldococcus fervens AG86	Archaea	Euryarchaeota	Methanocaldococcus	Methanococci	2	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0
588	Methanocaldococcus_infernus_ME	Methanocaldococcus infernus ME	Archaea	Euryarchaeota	Methanocaldococcus	Methanococci	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0
575	Methanocaldococcus_jannaschii_DSM_2661	Methanocaldococcus jannaschii DSM 2661	Archaea	Euryarchaeota	Methanocaldococcus	Methanococci	2	1	0	0	1	0	1	0	1	0	0	0	0	2	0	0	1	0	0
84	Methanocaldococcus_sp_FS406_22	Methanocaldococcus sp. FS406-22	Archaea	Euryarchaeota	Methanocaldococcus	Methanococci	3	1	0	0	1	0	1	1	1	0	0	0	0	2	0	0	1	0	0
1672	Methanocaldococcus_villosus_KIN24_T80	Methanocaldococcus villosus KIN24-T80	Archaea	Euryarchaeota	Methanocaldococcus	Methanococci	2	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0
490	Methanocaldococcus_vulcanius_M7	Methanocaldococcus vulcanius M7	Archaea	Euryarchaeota	Methanocaldococcus	Methanococci	2	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0
1214	Methanocella_conradii_HZ254	Methanocella conradii HZ254	Archaea	Euryarchaeota	Methanocella	Methanomicrobia	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0
5161	Methanococcoides_vulcani	Methanococcoides vulcani	Archaea	Euryarchaeota	Methanococcoides	Methanomicrobia	3	3	2	3	0	0	0	2	3	2	0	0	0	1	0	0	0	0	0
336	Methanococcus_aeolicus_Nankai_3	Methanococcus aeolicus Nankai-3	Archaea	Euryarchaeota	Methanococcus	Methanococci	2	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0
1061	Methanococcus_maripaludis_X1	Methanococcus maripaludis X1	Archaea	Euryarchaeota	Methanococcus	Methanococci	2	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0
335	Methanococcus_vannielii_SB	Methanococcus vannielii SB	Archaea	Euryarchaeota	Methanococcus	Methanococci	2	1	0	0	1	0	1	2	1	0	0	0	0	0	0	0	1	0	0
89	Methanococcus_voltae_A3	Methanococcus voltae A3	Archaea	Euryarchaeota	Methanococcus	Methanococci	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
1396	Methanoculleus_bourgensis_MS2	Methanoculleus bourgensis MS2	Archaea	Euryarchaeota	Methanoculleus	Methanomicrobia	2	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
4796	Methanoculleus_chikugoensis	Methanoculleus chikugoensis	Archaea	Euryarchaeota	Methanoculleus	Methanomicrobia	2	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
3937	Methanofollis_ethanolicus	Methanofollis ethanolicus	Archaea	Euryarchaeota	Methanofollis	Methanomicrobia	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1288	Methanofollis_liminatans_DSM_4140	Methanofollis liminatans DSM 4140	Archaea	Euryarchaeota	Methanofollis	Methanomicrobia	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
634	Methanolacinia_petrolearia_DSM_11571	Methanolacinia petrolearia DSM 11571	Archaea	Euryarchaeota	Methanolacinia	Methanomicrobia	3	2	1	2	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0
1127	Methanolinea_tarda_NOBI_1	Methanolinea tarda NOBI-1	Archaea	Euryarchaeota	Methanolinea	Methanomicrobia	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4852	Methanolobus_vulcani	Methanolobus vulcani	Archaea	Euryarchaeota	Methanolobus	Methanomicrobia	3	1	1	1	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0
1416	Methanomassiliicoccus_luminyensis_B10	Methanomassiliicoccus luminyensis B10	Archaea	Euryarchaeota	Methanomassiliicoccus	Thermoplasmata	4	2	2	2	0	0	0	1	2	2	0	0	0	3	0	0	0	0	0
2721	Methanomicrobium_mobile_BP	Methanomicrobium mobile BP	Archaea	Euryarchaeota	Methanomicrobium	Methanomicrobia	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0
1177	Methanoplanus_limicola_DSM_2279	Methanoplanus limicola DSM 2279	Archaea	Euryarchaeota	Methanoplanus	Methanomicrobia	2	2	0	1	1	0	1	1	2	0	0	0	0	1	0	0	1	0	0
1524	Methanoregula_formicica_SMSP	Methanoregula formicica SMSP	Archaea	Euryarchaeota	Methanoregula	Methanomicrobia	2	2	1	2	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
1124	Methanosaeta_harundinacea_6Ac	Methanosaeta harundinacea 6Ac	Archaea	Euryarchaeota	Methanosaeta	Methanomicrobia	2	1	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
111	Methanosarcina_acetivorans_C2A	Methanosarcina acetivorans C2A	Archaea	Euryarchaeota	Methanosarcina	Methanomicrobia	10	1	0	1	0	0	0	6	1	0	0	0	0	4	0	0	0	0	0
3256	Methanosarcina_barkeri_3	Methanosarcina barkeri 3	Archaea	Euryarchaeota	Methanosarcina	Methanomicrobia	3	1	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0
3251	Methanosarcina_barkeri_MS	Methanosarcina barkeri MS	Archaea	Euryarchaeota	Methanosarcina	Methanomicrobia	3	1	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0
3518	Methanosarcina_flavescens	Methanosarcina flavescens	Archaea	Euryarchaeota	Methanosarcina	Methanomicrobia	5	1	0	1	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0
3255	Methanosarcina_horonobensis_HB_1_JCM_15518	Methanosarcina horonobensis HB-1 = JCM 15518	Archaea	Euryarchaeota	Methanosarcina	Methanomicrobia	3	1	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0
3254	Methanosarcina_lacustris_Z_7289	Methanosarcina lacustris Z-7289	Archaea	Euryarchaeota	Methanosarcina	Methanomicrobia	3	1	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
3253	Methanosarcina_mazei_S_6	Methanosarcina mazei S-6	Archaea	Euryarchaeota	Methanosarcina	Methanomicrobia	3	1	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0
3252	Methanosarcina_siciliae_T4_M	Methanosarcina siciliae T4/M	Archaea	Euryarchaeota	Methanosarcina	Methanomicrobia	6	1	0	1	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0
3249	Methanosarcina_thermophila_TM_1	Methanosarcina thermophila TM-1	Archaea	Euryarchaeota	Methanosarcina	Methanomicrobia	2	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
3250	Methanosarcina_vacuolata_Z_761	Methanosarcina vacuolata Z-761	Archaea	Euryarchaeota	Methanosarcina	Methanomicrobia	3	1	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0
255	Methanospirillum_hungatei_JF_1	Methanospirillum hungatei JF-1	Archaea	Euryarchaeota	Methanospirillum	Methanomicrobia	2	2	1	2	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0
622	Methanothermobacter_marburgensis_str_Marburg	Methanothermobacter marburgensis str. Marburg	Archaea	Euryarchaeota	Methanothermobacter	Methanobacteria	3	1	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0
148	Methanothermobacter_thermautotrophicus_str_Delta_H	Methanothermobacter thermautotrophicus str. Delta H	Archaea	Euryarchaeota	Methanothermobacter	Methanobacteria	7	1	1	1	0	0	0	2	1	1	2	0	0	3	0	0	0	0	0
4799	Methanothermobacter_wolfeii	Methanothermobacter wolfeii	Archaea	Euryarchaeota	Methanothermobacter	Methanobacteria	5	2	0	2	0	0	0	2	2	0	2	0	0	1	0	0	0	0	0
834	Methanothermococcus_okinawensis_IH1	Methanothermococcus okinawensis IH1	Archaea	Euryarchaeota	Methanothermococcus	Methanococci	2	1	0	0	1	0	1	0	1	0	0	0	0	2	0	0	1	0	0
1746	Methanothermococcus_thermolithotrophicus_DSM_2095	Methanothermococcus thermolithotrophicus DSM 2095	Archaea	Euryarchaeota	Methanothermococcus	Methanococci	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0
762	Methanothermus_fervidus_DSM_2088	Methanothermus fervidus DSM 2088	Archaea	Euryarchaeota	Methanothermus	Methanobacteria	8	2	0	1	1	0	1	4	2	0	1	0	0	3	0	0	1	0	0
979	Methanothrix_soehngenii_GP6	Methanothrix soehngenii GP6	Archaea	Euryarchaeota	Methanothrix	Methanomicrobia	3	2	0	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0
1182	Methanotorris_formicicus_Mc_S_70	Methanotorris formicicus Mc-S-70	Archaea	Euryarchaeota	Methanotorris	Methanococci	2	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0
1018	Methanotorris_igneus_Kol_5	Methanotorris igneus Kol 5	Archaea	Euryarchaeota	Methanotorris	Methanococci	2	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0
2731	Methermicoccus_shengliensis_DSM_18856	Methermicoccus shengliensis DSM 18856	Archaea	Euryarchaeota	Methermicoccus	Methanomicrobia	2	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
904	Methylobacter_tundripaludum_SV96	Methylobacter tundripaludum SV96	Bacteria	Proteobacteria	Methylobacter	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
3857	Methylobacterium_aquaticum	Methylobacterium aquaticum	Bacteria	Proteobacteria	Methylobacterium	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5226	Methylobacterium_gossipiicola	Methylobacterium gossipiicola	Bacteria	Proteobacteria	Methylobacterium	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
4930	Methylobacterium_phyllostachyos	Methylobacterium phyllostachyos	Bacteria	Proteobacteria	Methylobacterium	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
384	Methylobacterium_populi_BJ001	Methylobacterium populi BJ001	Bacteria	Proteobacteria	Methylobacterium	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
379	Methylobacterium_radiotolerans_JCM_2831	Methylobacterium radiotolerans JCM 2831	Bacteria	Proteobacteria	Methylobacterium	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5246	Methylocapsa_palsarum	Methylocapsa palsarum	Bacteria	Proteobacteria	Methylocapsa	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
421	Methylocella_silvestris_BL2	Methylocella silvestris BL2	Bacteria	Proteobacteria	Methylocella	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1682	Methylocystis_rosea_SV97	Methylocystis rosea SV97	Bacteria	Proteobacteria	Methylocystis	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
2454	Methyloversatilis_discipulorum	Methyloversatilis discipulorum	Bacteria	Proteobacteria	Methyloversatilis	Betaproteobacteria	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
1684	Methyloversatilis_thermotolerans	Methyloversatilis thermotolerans	Bacteria	Proteobacteria	Methyloversatilis	Betaproteobacteria	3	1	1	1	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0
1011	Methyloversatilis_universalis_FAM5	Methyloversatilis universalis FAM5	Bacteria	Proteobacteria	Methyloversatilis	Betaproteobacteria	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
4685	Methylovulum_psychrotolerans	Methylovulum psychrotolerans	Bacteria	Proteobacteria	Methylovulum	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
5518	Microbispora_rosea	Microbispora rosea	Bacteria	Actinobacteria	Microbispora	Streptosporangiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
186	Microcystis_aeruginosa_NIES_843	Microcystis aeruginosa NIES-843	Bacteria	Cyanobacteria	Microcystis	Oscillatoriophycideae	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
1280	Microlunatus_phosphovorus_NM_1	Microlunatus phosphovorus NM-1	Bacteria	Actinobacteria	Microlunatus	Propionibacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
